Analysis,GOID,Title,Date,Source Type,Authors,Publication ID,Publication Title,Publisher City,Publisher Province,ISBN,URL
risk,3060223579,LABOUR'S 69K JOBS BOOST FOR SCOTS,2024-05-27,Newspapers,"['Hutcheon, Paul']",45311,Daily Record,London,,,https://www.proquest.com/docview/3060223579
risk,3060834866,This nuclear proposal is so dumb there ought be a law against it,2024-05-28,Newspapers,"['Hull, Crispin']",726339,The Canberra Times,Canberra ACT,,,https://www.proquest.com/docview/3060834866
unrelated,3061489101,Who should I vote for? The main parties’ policies at a glance,2024-05-29,Newspapers,,1986348,Telegraph.co.uk,London,,,https://www.proquest.com/docview/3061489101
risk,3061812169,Reform UK manifesto: Nigel Farage’s key policies at a glance,2024-05-30,Newspapers,"['Penna, Dominic']",1986348,Telegraph.co.uk,London,,,https://www.proquest.com/docview/3061812169
worthwhile,3062731643,United States: Fact Sheet: Biden-Harris Administration Announces New Steps to Bolster Domestic Nuclear Industry and Advance America's Clean Energy Future,2024-06-03,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/3062731643
worthwhile,3062956297,Estevan selected as potential site for province's first nuclear reactor,2024-06-01,Newspapers,"['Salloum, Alec']",27469,Leader Post,Toronto,Ontario,,https://www.proquest.com/docview/3062956297
worthwhile,3062956371,Estevan selected as potential site for province's first nuclear reactor,2024-06-01,Newspapers,"['Salloum, Alec']",25399,Star - Phoenix,Toronto,Ontario,,https://www.proquest.com/docview/3062956371
risk,3063144139,Community where support for nuclear power burns bright,2024-06-02,Newspapers,"['Kelly, Matthew']",43153,Newcastle Herald,Canberra ACT,,,https://www.proquest.com/docview/3063144139
worthwhile,3063165094,Keen to go fission: poll,2024-06-03,Newspapers,,42792,Herald Sun,Surry Hills,NSW,,https://www.proquest.com/docview/3063165094
worthwhile,3063165242,MOST AUSSIES WANT NUCLEAR IN THE MIX,2024-06-03,Newspapers,,43665,Townsville Bulletin,Surry Hills,NSW,,https://www.proquest.com/docview/3063165242
risk,3063267313,Silicon Valley's Coming Energy Crisis,2024-06-03,Newspapers,"['Huntsman, Peter']",10482,Wall Street Journal,South Brunswick,NJ,,https://www.proquest.com/docview/3063267313
worthwhile,3063514624,Microgrids For The 21st Century: The Case For A Defense Energy Architecture – Analysis,2024-06-03,Newspapers,,2040502,Yerepouni Daily News,Camden,DE,,https://www.proquest.com/docview/3063514624
risk,3063811923,"Energy chief wants to triple nuclear, Georgia Gov. supports 5th Vogtle unit",2024-06-04,Newspapers,"['Devitt, Caitlin']",45433,The Bond Buyer,NEW YORK,NY,,https://www.proquest.com/docview/3063811923
worthwhile,3064322566,"Less power to you, having to load dishwasher at 2am",2024-06-05,Newspapers,,42785,The Courier - Mail,Surry Hills,NSW,,https://www.proquest.com/docview/3064322566
worthwhile,3064324056,Nuclear not as scary as a summer of blackouts,2024-06-05,Newspapers,,42789,The Daily Telegraph,Surry Hills,NSW,,https://www.proquest.com/docview/3064324056
risk,3064324215,‘Silly’ nuclear debate ‘an investment risk’,2024-06-05,Newspapers,,42763,The Australian,Surry Hills,NSW,,https://www.proquest.com/docview/3064324215
worthwhile,3064465645,Utilities' Cinderella Story Is Just Getting Started,2024-06-05,Newspapers,"['Domm, Patti']",2048938,Barron's (Online),South Brunswick,NJ,,https://www.proquest.com/docview/3064465645
worthwhile,3064524999,Bowen’s nuclear scare campaign a distraction from the coming renewables power crisis,2024-06-04,Newspapers,"['Morrow, James']",636369,The Daily Telegraph (Online),Surry Hills,NSW,,https://www.proquest.com/docview/3064524999
unrelated,3064694884,Germany: Deutsche Bank revises eurozone GDP outlook for the year,2024-06-06,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/3064694884
worthwhile,3064724443,Bowen’s nuclear scare campaign a distraction from the coming renewables power crisis,2024-06-05,Newspapers,"['Morrow, James']",636369,The Daily Telegraph (Online),Surry Hills,NSW,,https://www.proquest.com/docview/3064724443
unrelated,3064957281,China’s Abundant Solar and Wind Resources Drive Green Hydrogen Projects,2024-06-06,Newspapers,,2040502,Yerepouni Daily News,Camden,DE,,https://www.proquest.com/docview/3064957281
worthwhile,3065022653,Philippines: The clock is ticking. Should we go nuclear?,2024-06-07,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/3065022653
worthwhile,3065083865,ALP fudges ‘facts’ as it powers up scare campaign,2024-06-07,Newspapers,,42763,The Australian,Surry Hills,NSW,,https://www.proquest.com/docview/3065083865
risk,3065238960,"Miles, De Brenni take five goes to answer cost blowout question",2024-06-06,Newspapers,"['Johnson, Hayden']",636370,The Courier - Mail (Online),Surry Hills,NSW,,https://www.proquest.com/docview/3065238960
risk,3065251924,Anthony Albanese slams Coalition’s ‘nuclear reactor rabbit hole’,2024-06-06,Newspapers,"['Chambers, Geoff']",636359,The Australian (Online),Surry Hills,NSW,,https://www.proquest.com/docview/3065251924
worthwhile,3065403495,Labor fudges ‘facts’ as it powers up nuclear scare campaign,2024-06-06,Newspapers,,636359,The Australian (Online),Surry Hills,NSW,,https://www.proquest.com/docview/3065403495
unrelated,3065474082,TOUGH MAN FOR TOUGH TIMES,2024-06-08,Newspapers,,42764,Weekend Australian,Surry Hills,NSW,,https://www.proquest.com/docview/3065474082
risk,3065505580,Coalition clawback: Opposition Leader’s a tough man for tough times,2024-06-07,Newspapers,"['Shanahan, Dennis']",636359,The Australian (Online),Surry Hills,NSW,,https://www.proquest.com/docview/3065505580
risk,3065595983,Peter Dutton puts carbon emissions target on&#xa0;Labor’s back,2024-06-07,Newspapers,"['Shanahan, Dennis', 'Kelly, Joe']",636359,The Australian (Online),Surry Hills,NSW,,https://www.proquest.com/docview/3065595983
worthwhile,3065692708,Becoming a green energy powerhouse; A future where Atlantic Canada produces less energy means a future with less economic potential,2024-06-08,Newspapers,"['Campbell, David']",40381,Telegraph-Journal,Toronto,Ontario,,https://www.proquest.com/docview/3065692708
unrelated,3065702591,"PH pledges action on clean energy, corruption",2024-06-09,Newspapers,,3930286,Manila Bulletin,New Delhi,,,https://www.proquest.com/docview/3065702591
worthwhile,3065707866,United States: Remarks by Under Secretary Marisa Lago at U.S. Chamber of Commerce's Sustainability and Circular Economy Summit 2024 - June 3,2024-06-10,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/3065707866
unrelated,3065708302,Japan: Indo-Pacific Economic Framework for Prosperity (IPEF) Ministerial,2024-06-10,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/3065708302
risk,3065747601,Libs stick with Paris pact,2024-06-10,Newspapers,,42763,The Australian,Surry Hills,NSW,,https://www.proquest.com/docview/3065747601
risk,3065747787,Dutton climate stance ‘a risk’,2024-06-10,Newspapers,,43521,The Gold Coast Bulletin,Surry Hills,NSW,,https://www.proquest.com/docview/3065747787
risk,3065748037,Libs stick with Paris pact,2024-06-10,Newspapers,,42763,The Australian,Surry Hills,NSW,,https://www.proquest.com/docview/3065748037
risk,3065748147,Dutton climate stance ‘a risk’,2024-06-10,Newspapers,,43665,Townsville Bulletin,Surry Hills,NSW,,https://www.proquest.com/docview/3065748147
risk,3065748191,Dutton climate stance ‘a risk’,2024-06-10,Newspapers,,75791,The Northern Territory News,Surry Hills,NSW,,https://www.proquest.com/docview/3065748191
risk,3065748232,Dutton climate stance ‘a risk’,2024-06-10,Newspapers,,42787,The Mercury,Surry Hills,NSW,,https://www.proquest.com/docview/3065748232
risk,3065804048,Pathways Towards Africa's Energy Security,2024-06-09,Newspapers,,4371403,Naija 247 News,,,,https://www.proquest.com/docview/3065804048
risk,3065988015,Peter Dutton won’t quit Paris agreement and net zero,2024-06-09,Newspapers,"['Chambers, Geoff']",636359,The Australian (Online),Surry Hills,NSW,,https://www.proquest.com/docview/3065988015
worthwhile,3066049897,Sri Lanka is now well on the way to harnessing nuclear energy,2024-06-11,Newspapers,,39307,Daily Mirror,New Delhi,,,https://www.proquest.com/docview/3066049897
unrelated,3066073858,United States: French-American Roadmap,2024-06-11,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/3066073858
risk,3066162832,Peter Dutton’s latest salvo on Australia’s emission goals suggest our climate wars are far from over,2024-06-11,Newspapers,,5425109,EveningReport.nz,NEW DELHI,,,https://www.proquest.com/docview/3066162832
risk,3066163291,Peter Dutton’s latest salvo on Australia’s emission goals suggests our climate wars are far from over,2024-06-11,Newspapers,,5425109,EveningReport.nz,NEW DELHI,,,https://www.proquest.com/docview/3066163291
risk,3066168842,Peter Dutton’s latest salvo on Australia’s emissions suggests our climate wars are far from over,2024-06-11,Newspapers,,5425109,EveningReport.nz,NEW DELHI,,,https://www.proquest.com/docview/3066168842
unrelated,3066324137,Reviving climate wars puts us all at risk,2024-06-12,Newspapers,,43154,The Age,Sydney,New South Wales,,https://www.proquest.com/docview/3066324137
unrelated,3066460453,United States: United States Secretary of Commerce Gina Raimondo and Singapore Deputy Prime Minister and Minister for Trade and Industry Gan Kim Yong at the 2024 U.S.-Singapore Partnership for Growth and Innovation Ministerial Meeting,2024-06-12,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/3066460453
unrelated,3066462996,United States: Press Statement on Indo-Pacific Economic Framework for Prosperity Ministerial Meeting in Singapore,2024-06-12,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/3066462996
worthwhile,3066467635,Indonesia: Indo-Pacific Economic Framework For Prosperity Partners Forge Path To Sustainable Future: Key Agreement Signed At Ministerial Meeting In Singapore,2024-06-12,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/3066467635
unrelated,3066467707,Singapore: United States Secretary of Commerce Gina Raimondo and Singapore Deputy Prime Minister and Minister for Trade and Industry Gan Kim Yong at the 2024 U.S.-Singapore Partnership for Growth and Innovation Ministerial Meeting,2024-06-12,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/3066467707
worthwhile,3066505097,"In Wyoming, Bill Gates moves ahead with nuclear project aimed at revolutionizing power generation",2024-06-11,Newspapers,,2040502,Yerepouni Daily News,Camden,DE,,https://www.proquest.com/docview/3066505097
risk,3066570357,LETTERS TO THE EDITOR,2024-06-12,Newspapers,,42789,The Daily Telegraph,Surry Hills,NSW,,https://www.proquest.com/docview/3066570357
worthwhile,3066831050,Origin boss urges orderly energy shift,2024-06-13,Newspapers,,43154,The Age,Sydney,New South Wales,,https://www.proquest.com/docview/3066831050
worthwhile,3066831209,Origin boss urges orderly energy shift,2024-06-13,Newspapers,,44841,Sydney Morning Herald,Sydney,New South Wales,,https://www.proquest.com/docview/3066831209
risk,3066831239,The flaws in CSIRO's report on nuclear v renewables,2024-06-13,Newspapers,,2040384,The Australian Financial Review,Pyrmont,NSW,,https://www.proquest.com/docview/3066831239
worthwhile,3066965423,Chasing carbon target will send us bankrupt: Dutton,2024-06-13,Newspapers,,42789,The Daily Telegraph,Surry Hills,NSW,,https://www.proquest.com/docview/3066965423
unrelated,3067046718,Sky News General Election Debate: Keir Starmer blasted by furious parent over one policy,2024-06-12,Newspapers,"['Calgie, Christian']",2030468,Express (Online),London,,,https://www.proquest.com/docview/3067046718
risk,3067275292,Grattan on Friday: the spectre of Abbott looms behind Dutton’s energy strategy,2024-06-13,Newspapers,,5425109,EveningReport.nz,NEW DELHI,,,https://www.proquest.com/docview/3067275292
risk,3067277222,Grattan on Friday: the spectre of Abbott looms behind Dutton’s climate strategy,2024-06-13,Newspapers,,5425109,EveningReport.nz,NEW DELHI,,,https://www.proquest.com/docview/3067277222
worthwhile,3067282622,Chasing carbon target will send us bankrupt: Dutton,2024-06-12,Newspapers,"['Bharadwaj, Angira', 'Willis, James']",636369,The Daily Telegraph (Online),Surry Hills,NSW,,https://www.proquest.com/docview/3067282622
unrelated,3067455840,Set the kids free to learn from their mistakes,2024-06-13,Newspapers,"['Hanscombe, John']",726339,The Canberra Times,Canberra ACT,,,https://www.proquest.com/docview/3067455840
unrelated,3067558155,Sky News General Election Debate: Keir Starmer blasted by furious parent over one policy,2024-06-13,Newspapers,"['Calgie, Christian']",2030468,Express (Online),London,,,https://www.proquest.com/docview/3067558155
unrelated,3067573564,2024/25 Uganda Budget Speech,2024-06-13,Newspapers,,2044878,The Observer,Camden,DE,,https://www.proquest.com/docview/3067573564
risk,3067961603,Nine ways to profit from energy mess,2024-06-15,Newspapers,,2040384,The Australian Financial Review,Pyrmont,NSW,,https://www.proquest.com/docview/3067961603
risk,3067962362,Fallout Boy,2024-06-15,Newspapers,,43154,The Age,Sydney,New South Wales,,https://www.proquest.com/docview/3067962362
worthwhile,3068157910,Nuclear is already playing a big role in clean energy delivery,2024-06-14,Newspapers,,2040502,Yerepouni Daily News,Camden,DE,,https://www.proquest.com/docview/3068157910
risk,3068212705,PM risks entering new emissions war with old battle plan,2024-06-15,Newspapers,,42764,Weekend Australian,Surry Hills,NSW,,https://www.proquest.com/docview/3068212705
risk,3068243605,PM risks entering a new climate war with an old battle plan,2024-06-14,Newspapers,"['Shanahan, Dennis']",636359,The Australian (Online),Surry Hills,NSW,,https://www.proquest.com/docview/3068243605
risk,3068464297,Nationals leader puts Wagga nuclear option to bed,2024-06-15,Newspapers,"['Mangelsdorf, Andrew']",636431,The Daily Advertiser,Canberra ACT,,,https://www.proquest.com/docview/3068464297
unrelated,3068581658,PM Modi meets world leaders at G7 Summit: Key interactions and bilateral commitments,2024-06-16,Newspapers,,55068,Indian Express,NEW DELHI,,,https://www.proquest.com/docview/3068581658
risk,3068652019,‘Nuclear energy won’t stop cows from burping’: Peter Dutton needs a plan that goes beyond the electricity sector,2024-06-17,Newspapers,,5425109,EveningReport.nz,NEW DELHI,,,https://www.proquest.com/docview/3068652019
worthwhile,3068699705,"After a 15% drop in 2024 YTD, why InCred Equities is bullish on MTAR Technologies, sees 42% upside potential",2024-06-17,Newspapers,,75999,Mint,New Delhi,,,https://www.proquest.com/docview/3068699705
worthwhile,3068740761,How Ethiopia's mega dam could unleash regional prosperity,2024-06-17,Newspapers,,2046057,New Business Ethiopia,,,,https://www.proquest.com/docview/3068740761
unrelated,3068876793,United States: G7 Apulia Leaders' Communiqué,2024-06-18,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/3068876793
worthwhile,3068876814,"United States: FACT SHEET: The 2024 G7 Summit in Apulia, Italy",2024-06-18,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/3068876814
